epoch_id,train_reco_loss,train_pred_loss,train_loss,vali_reco_loss,vali_pred_loss
0.0,0.3585783839225769,0.2914353013038635,0.6500136852264404,0.3572556734085083,0.29189839512109755
1.0,0.36096522212028503,0.29154255986213684,0.6525077819824219,0.35785943567752837,0.2919476956129074
2.0,0.3594050705432892,0.2916090488433838,0.6510140895843506,0.356624236702919,0.2919680580496788
3.0,0.3589518368244171,0.2914118468761444,0.6503636837005615,0.3558279171586037,0.29194495677947996
4.0,0.3649161756038666,0.29124128818511963,0.6561574935913086,0.3622517570853233,0.291816782951355
5.0,0.35358163714408875,0.2911800742149353,0.6447616815567017,0.35120750069618223,0.2916261747479439
6.0,0.36135807633399963,0.29098156094551086,0.6523396372795105,0.3584828659892082,0.2916297376155853
7.0,0.3681446313858032,0.2909456193447113,0.6590902805328369,0.36301618814468384,0.2898001328110695
8.0,0.27226078510284424,0.29007187485694885,0.5623326301574707,0.26626313775777816,0.29080096185207366
9.0,0.25872671604156494,0.2900911569595337,0.5488178730010986,0.25356292352080345,0.29083543121814726
10.0,0.25594931840896606,0.2901412844657898,0.5460906028747559,0.2515976294875145,0.2908804938197136
11.0,0.2417321354150772,0.27223220467567444,0.5139643549919128,0.24962414130568505,0.27289780750870707
12.0,0.2582263648509979,0.28917545080184937,0.5474017858505249,0.2524477906525135,0.2898025617003441
13.0,0.2605634033679962,0.29124146699905396,0.5518049001693726,0.25411457419395445,0.2918639868497849
14.0,0.25904011726379395,0.2899560332298279,0.5489961504936218,0.2526431828737259,0.29065555781126023
15.0,0.25883498787879944,0.28958114981651306,0.5484161376953125,0.2531988859176636,0.2902443677186966
16.0,0.2583122253417969,0.28944146633148193,0.5477536916732788,0.2528178744018078,0.2900862365961075
17.0,0.25813910365104675,0.28937438130378723,0.547513484954834,0.25261264368891717,0.29000789374113084
18.0,0.25702106952667236,0.2893395721912384,0.5463606119155884,0.2516548879444599,0.2899658039212227
19.0,0.2581516206264496,0.2893207371234894,0.547472357749939,0.25257253348827363,0.2899418130517006
20.0,0.25816401839256287,0.28930985927581787,0.5474739074707031,0.2524954929947853,0.2899273619055748
21.0,0.2581064999103546,0.28930339217185974,0.5474098920822144,0.25244398042559624,0.2899183988571167
22.0,0.25814583897590637,0.28929921984672546,0.5474450588226318,0.25246767699718475,0.2899126961827278
23.0,0.25796106457710266,0.28929609060287476,0.5472571849822998,0.2522867240011692,0.28990870118141177
24.0,0.2584192752838135,0.28929296135902405,0.5477122068405151,0.25265559628605844,0.28990534842014315
25.0,0.25858739018440247,0.28928905725479126,0.5478764772415161,0.25277488231658934,0.28990241289138796
26.0,0.25875169038772583,0.28928297758102417,0.54803466796875,0.2529870182275772,0.2898986369371414
27.0,0.25865766406059265,0.2892722189426422,0.5479298830032349,0.2529306210577488,0.28989227414131163
28.0,0.25717630982398987,0.28924688696861267,0.5464231967926025,0.2512230336666107,0.2898796021938324
29.0,0.25835350155830383,0.2892262935638428,0.5475797653198242,0.25360244438052176,0.28986413329839705
30.0,0.2564941942691803,0.2892216742038727,0.545715868473053,0.250822826474905,0.2898577809333801
31.0,0.25261160731315613,0.2892232835292816,0.5418348908424377,0.24766782596707343,0.28985738158226015
32.0,0.2627973258495331,0.289218932390213,0.5520162582397461,0.2571900948882103,0.2898503318428993
33.0,0.25909489393234253,0.2892231047153473,0.5483180284500122,0.25363789945840837,0.2898555174469948
34.0,0.2574138343334198,0.2892231047153473,0.5466369390487671,0.2517250433564186,0.28985532075166703
35.0,0.24738353490829468,0.2892266511917114,0.5366101861000061,0.26485825777053834,0.289860837161541
36.0,0.26159733533859253,0.28920796513557434,0.5508053302764893,0.2615831300616264,0.2898423343896866
37.0,0.23399576544761658,0.28924256563186646,0.5232383012771606,0.2393568143248558,0.2898726090788841
38.0,0.23792047798633575,0.28922969102859497,0.5271501541137695,0.21802730932831765,0.28987406492233275
39.0,0.20662711560726166,0.28922221064567566,0.4958493113517761,0.20140454843640326,0.2898560598492622
40.0,0.19903333485126495,0.2892226278781891,0.48825597763061523,0.1913717992603779,0.2898595467209816
41.0,0.19964860379695892,0.28922101855278015,0.4888696074485779,0.19246648997068405,0.2898596465587616
42.0,0.19210602343082428,0.2892208695411682,0.4813268780708313,0.18743276372551917,0.28985441774129866
43.0,0.1927224099636078,0.28921937942504883,0.4819417893886566,0.18662197664380073,0.2898539498448372
44.0,0.19139757752418518,0.28921741247177124,0.4806149899959564,0.18756908625364305,0.2898509010672569
45.0,0.19140180945396423,0.28921636939048767,0.4806181788444519,0.18663828298449517,0.2898502811789513
46.0,0.20034420490264893,0.2892141342163086,0.4895583391189575,0.19252464845776557,0.2898501992225647
47.0,0.19409069418907166,0.2892124354839325,0.48330312967300415,0.18589613065123559,0.28984715342521666
48.0,0.19092050194740295,0.28921112418174744,0.4801316261291504,0.1864163212478161,0.28984498232603073
49.0,0.19086995720863342,0.2892090380191803,0.4800789952278137,0.18645268231630324,0.28984318375587464
50.0,0.1909867823123932,0.2892088294029236,0.4801956117153168,0.18574630692601204,0.28984314650297166
51.0,0.19075340032577515,0.2892071604728699,0.479960560798645,0.18625633791089058,0.28984160125255587
52.0,0.19141413271427155,0.2892054617404938,0.4806196093559265,0.18562420085072517,0.2898401886224747
53.0,0.19153903424739838,0.2892043888568878,0.480743408203125,0.18556305766105652,0.28983923941850664
54.0,0.19205312430858612,0.28920280933380127,0.4812559485435486,0.18551162704825402,0.2898378700017929
55.0,0.19111201167106628,0.2892020046710968,0.4803140163421631,0.185522148758173,0.28983684778213503
56.0,0.19095437228679657,0.2892014980316162,0.480155885219574,0.18547397032380103,0.28983645141124725
57.0,0.19261229038238525,0.2891991138458252,0.48181140422821045,0.1855402782559395,0.28983462899923323
58.0,0.196663960814476,0.2891983389854431,0.4858623147010803,0.1869371548295021,0.28983436822891234
59.0,0.19780218601226807,0.28919726610183716,0.4869994521141052,0.1883252277970314,0.28983339965343474
60.0,0.19146005809307098,0.28919684886932373,0.4806569218635559,0.18536925315856934,0.2898323357105255
61.0,0.19123265147209167,0.2891955077648163,0.48042815923690796,0.1853537753224373,0.2898311957716942
62.0,0.19168701767921448,0.2891950011253357,0.48088201880455017,0.18551211059093475,0.2898305878043175
63.0,0.1904190480709076,0.28919467329978943,0.479613721370697,0.18577808886766434,0.2898304894566536
64.0,0.19115565717220306,0.2891928255558014,0.48034846782684326,0.18531685546040536,0.2898288622498512
65.0,0.19077853858470917,0.2891923189163208,0.47997087240219116,0.18529601022601128,0.2898284927010536
66.0,0.19106939435005188,0.28919100761413574,0.4802604019641876,0.1852957174181938,0.2898272678256035
67.0,0.19045861065387726,0.28919094800949097,0.47964954376220703,0.18535553738474847,0.2898273438215256
68.0,0.1906892955303192,0.2891896665096283,0.4798789620399475,0.1852246902883053,0.2898261919617653
69.0,0.1907108724117279,0.28918832540512085,0.47989919781684875,0.18529399931430818,0.28982497900724413
70.0,0.1948712170124054,0.2891860008239746,0.48405721783638,0.1867513306438923,0.28982242196798325
71.0,0.19040241837501526,0.28918588161468506,0.4795882999897003,0.1854610860347748,0.2898231938481331
72.0,0.19132894277572632,0.28918319940567017,0.4805121421813965,0.1851471595466137,0.2898202374577522
73.0,0.19019383192062378,0.28918275237083435,0.47937658429145813,0.1858154281973839,0.289820496737957
74.0,0.19043131172657013,0.2891799211502075,0.47961121797561646,0.18578169867396355,0.2898178607225418
75.0,0.19030530750751495,0.28917643427848816,0.4794817566871643,0.18508341386914254,0.28981444537639617
76.0,0.1903238296508789,0.289171040058136,0.4794948697090149,0.185151357203722,0.28980931341648103
77.0,0.19298593699932098,0.28916460275650024,0.4821505546569824,0.18499931171536446,0.28980103731155393
78.0,0.19027237594127655,0.2891532778739929,0.47942566871643066,0.1849079079926014,0.28979056924581525
79.0,0.19294561445713043,0.2891188859939575,0.48206448554992676,0.1870248071849346,0.2897410988807678
80.0,0.19121038913726807,0.28822362422943115,0.4794340133666992,0.1856220357120037,0.2886610582470894
81.0,0.20098555088043213,0.2732201814651489,0.47420573234558105,0.19345954433083534,0.27834159284830096
82.0,0.18715395033359528,0.28649845719337463,0.4736524224281311,0.18389344960451126,0.2880469515919685
83.0,0.18894702196121216,0.2880295217037201,0.47697654366493225,0.18387170657515525,0.28895567655563353
84.0,0.16381600499153137,0.16441917419433594,0.3282351791858673,0.16164770871400833,0.14776459224522115
85.0,0.12258831411600113,0.038499537855386734,0.16108785569667816,0.11699261330068111,0.023464385978877546
86.0,0.1532754898071289,0.19528920948505402,0.34856468439102173,0.14833988323807717,0.1840528853237629
87.0,0.20176871120929718,0.28399932384490967,0.48576802015304565,0.19607394114136695,0.2854838162660599
88.0,0.18925230205059052,0.2787613272666931,0.4680136442184448,0.18458743914961814,0.2690955735743046
89.0,0.1917554885149002,0.2784660756587982,0.4702215790748596,0.18236246407032014,0.2694352351129055
90.0,0.19175037741661072,0.2891992926597595,0.48094967007637024,0.18659932240843774,0.2897761255502701
91.0,0.2483004778623581,0.32336291670799255,0.5716633796691895,0.28145579993724823,0.3439351484179497
92.0,0.43425747752189636,0.30959415435791016,0.7438516616821289,0.2884735450148582,0.2970863953232765
93.0,0.21738336980342865,0.2870944142341614,0.5044777989387512,0.21660776063799858,0.2881305515766144
94.0,0.20264004170894623,0.2868277430534363,0.4894677996635437,0.1982787437736988,0.2879631191492081
95.0,0.1945842057466507,0.28678008913993835,0.48136430978775024,0.19323248341679572,0.287936332821846
96.0,0.19369426369667053,0.2867731750011444,0.48046743869781494,0.19001758098602295,0.2879355326294899
97.0,0.19298799335956573,0.28675684332847595,0.4797448515892029,0.18895883560180665,0.287930454313755
98.0,0.1915282905101776,0.286734014749527,0.4782623052597046,0.1883088156580925,0.28792202323675153
99.0,0.1733190417289734,0.28665000200271606,0.45996904373168945,0.1741225890815258,0.28788327127695085
100.0,0.0664580911397934,0.2865898311138153,0.3530479073524475,0.07071019001305104,0.28819737732410433
101.0,0.095829539000988,0.16151931881904602,0.2573488652706146,0.07937820442020893,0.1585395909845829
102.0,0.2554488778114319,0.28901901841163635,0.5444679260253906,0.2504154913127422,0.289563350379467
103.0,0.2481715828180313,0.2892857491970062,0.5374573469161987,0.24379310607910157,0.28990188986063004
104.0,0.14663679897785187,0.020561954006552696,0.16719874739646912,0.1395154744386673,0.015622262668330222
105.0,0.14022491872310638,0.0202310960739851,0.16045601665973663,0.13582453429698943,0.015022833365947008
106.0,0.1363304704427719,0.02022911049425602,0.15655958652496338,0.13058422394096852,0.01502087143016979
107.0,0.11970756202936172,0.020230524241924286,0.139938086271286,0.1155744381248951,0.015021254902239888
108.0,0.09740057587623596,0.020212512463331223,0.11761309206485748,0.09393694065511227,0.01500162617303431
109.0,0.0930977314710617,0.020130136981606483,0.11322786659002304,0.08641387261450291,0.014965861372184008
110.0,0.10263089835643768,0.020126761868596077,0.12275765836238861,0.0985376589000225,0.014937522390391677
111.0,0.08807151764631271,0.02012222446501255,0.10819374024868011,0.08804678469896317,0.014931376522872597
112.0,0.08163175731897354,0.020113416016101837,0.10174517333507538,0.08108664453029632,0.014926653332076966
113.0,0.08241633325815201,0.02010459452867508,0.10252092778682709,0.08200366012752056,0.014924741478171199
114.0,0.07979816198348999,0.02009917050600052,0.09989733248949051,0.08096308186650276,0.014923671656288207
115.0,0.0758109837770462,0.020091146230697632,0.09590213000774384,0.0735976431518793,0.014923884032759816
116.0,0.07778468728065491,0.02008306048810482,0.09786774963140488,0.07199162915349007,0.014923489058855922
117.0,0.07678224891424179,0.02007453143596649,0.09685678035020828,0.07139390893280506,0.01492321960395202
118.0,0.0763988122344017,0.020066585391759872,0.09646539390087128,0.07070833686739206,0.014923756720963865
119.0,0.07554778456687927,0.02005895972251892,0.0956067442893982,0.07022473588585854,0.014924753294326364
120.0,0.07547059655189514,0.02005210891366005,0.09552270174026489,0.07042335644364357,0.014927241636905819
121.0,0.07557976990938187,0.020061932504177094,0.09564170241355896,0.06999395526945591,0.014923219429329037
122.0,0.07490736246109009,0.02005624957382679,0.09496361017227173,0.0699429901316762,0.014925309957470745
123.0,0.0753180980682373,0.02005195803940296,0.09537005424499512,0.0717710243538022,0.014928091189358384
124.0,0.07590999454259872,0.020048823207616806,0.09595881402492523,0.07107987776398658,0.014932016865350306
125.0,0.07471883296966553,0.02002958580851555,0.09474842250347137,0.07046787068247795,0.014948721230030059
126.0,0.07488421350717545,0.020026996731758118,0.09491121023893356,0.0706530675292015,0.014952294749673457
127.0,0.07471079379320145,0.020023459568619728,0.09473425149917603,0.07013246510177851,0.014957948727533222
128.0,0.07588516920804977,0.02001974917948246,0.09590491652488708,0.06969587150961161,0.014965724444482475
129.0,0.07560519874095917,0.020017411559820175,0.09562261402606964,0.07029332220554352,0.014970831351820379
130.0,0.07387756556272507,0.020015329122543335,0.0938928946852684,0.07032018043100834,0.01497557838447392
131.0,0.07353092730045319,0.020019052550196648,0.09354998171329498,0.0710855819284916,0.01496162685798481
132.0,0.07414112985134125,0.020015649497509003,0.09415677934885025,0.06976374574005603,0.014774541836231947
133.0,0.07778419554233551,0.2905016839504242,0.3682858943939209,0.06337674222886562,0.28862745612859725
134.0,0.02275204099714756,0.028143445029854774,0.050895486027002335,0.022191788349300624,0.01989281058777124
135.0,0.019297143444418907,0.028073258697986603,0.04737040400505066,0.020199245400726797,0.022471362771466375
136.0,0.017998328432440758,0.02813904546201229,0.04613737389445305,0.020404769387096167,0.019177384790964425
137.0,0.020507605746388435,0.028094274923205376,0.04860188066959381,0.017107643047347666,0.02035747633781284
138.0,0.01701546087861061,0.02811112068593502,0.04512657970190048,0.019414782617241146,0.019644770515151323
139.0,0.019760917872190475,0.028136176988482475,0.0478970929980278,0.015197101701050996,0.018951520789414644
140.0,0.020062902942299843,0.02811812423169613,0.04818102717399597,0.020383186265826227,0.018232326186262072
141.0,0.021044081076979637,0.02811473421752453,0.049158815294504166,0.01368694994598627,0.018231768906116486
142.0,0.012642855755984783,0.028112171217799187,0.040755026042461395,0.011394464643672109,0.01777135571464896
143.0,0.013647324405610561,0.02811608277261257,0.04176340624690056,0.02785467030480504,0.017529805353842676
144.0,0.010243293829262257,0.028119506314396858,0.03836280107498169,0.010410296125337481,0.01753820525482297
145.0,0.010335044004023075,0.028116334229707718,0.03845137730240822,0.012196838809177279,0.017537222383543848
146.0,0.012862448580563068,0.02811729721724987,0.04097974672913551,0.012423563608899712,0.017534399591386318
147.0,0.010914755053818226,0.02810889109969139,0.03902364522218704,0.011857595480978488,0.017536485847085715
148.0,0.01201950665563345,0.02810492366552353,0.04012443125247955,0.01042425325140357,0.01753282146528363
149.0,0.012926562689244747,0.028082750737667084,0.041009314358234406,0.012260924465954304,0.017500710068270565
150.0,0.01120732631534338,0.027822479605674744,0.0390298068523407,0.010995661979541183,0.017325544520281254
151.0,0.010914135724306107,0.027716072276234627,0.03863020986318588,0.009977192571386694,0.016898822621442378
152.0,0.00921732746064663,0.0277202557772398,0.03693758323788643,0.009839181322604418,0.016589648125227542
153.0,0.011988983489573002,0.02772415801882744,0.039713140577077866,0.009852989204227924,0.01658740722341463
154.0,0.01101105660200119,0.019309669733047485,0.030320726335048676,0.010507493698969483,0.01587380686542019
155.0,0.01202794723212719,0.019324615597724915,0.03135256469249725,0.010804214794188739,0.014522232720628381
156.0,0.008953912183642387,0.01918502151966095,0.028138933703303337,0.009929391834884883,0.014529250317718834
157.0,0.008452379144728184,0.019169321283698082,0.02762170135974884,0.00887544909492135,0.01564355780137703
158.0,0.009743555448949337,0.019168661907315254,0.028912216424942017,0.008316386304795743,0.017303622234612702
159.0,0.01005852036178112,0.02771262265741825,0.03777114301919937,0.01113412044942379,0.017231729708146303
160.0,0.010407019406557083,0.027742501348257065,0.03814952075481415,0.008327407343313099,0.01721339931245893
161.0,0.011341542936861515,0.02771051786839962,0.03905206173658371,0.009294886188581587,0.01724001233233139
162.0,0.008099584840238094,0.027703730389475822,0.03580331429839134,0.007965059229172766,0.01720793085405603
163.0,0.01018603891134262,0.02775779739022255,0.03794383630156517,0.008040479943156242,0.017212856328114867
164.0,0.008432759903371334,0.027699284255504608,0.03613204509019852,0.009276292193681002,0.017214735818561165
165.0,0.008366357535123825,0.027694979682564735,0.03606133908033371,0.008791342563927173,0.018852814356796442
166.0,0.010810518637299538,0.027730146422982216,0.038540665060281754,0.007999213063158095,0.016541590495035053
167.0,0.009069826453924179,0.027701929211616516,0.036771755665540695,0.009128457074984908,0.016801478539127855
168.0,0.008081548847258091,0.027696510776877403,0.03577806055545807,0.009289292059838772,0.01655869003152475
169.0,0.008201207034289837,0.027698663994669914,0.035899870097637177,0.008299439027905465,0.016563611465971916
170.0,0.008562271483242512,0.027705729007720947,0.036267999559640884,0.007889412832446397,0.016558562044519932
171.0,0.0077614993788301945,0.027719808742403984,0.03548130765557289,0.008541754772886634,0.016556154226418585
172.0,0.008389241993427277,0.02771260030567646,0.03610184043645859,0.008251980226486922,0.01656485680723563
173.0,0.009066286496818066,0.027719799429178238,0.03678608685731888,0.007959499419666827,0.016553999460302293
174.0,0.008483420126140118,0.027715202420949936,0.03619862347841263,0.013224388146772981,0.016555913328193127
175.0,0.009146706201136112,0.02771076187491417,0.03685746714472771,0.007019130839034915,0.016560425865463912
176.0,0.007129137869924307,0.02771594189107418,0.034845080226659775,0.009156610583886504,0.01655019009485841
177.0,0.010821836069226265,0.02771412394940853,0.038535960018634796,0.01457240809686482,0.016554964426904916
178.0,0.008377697318792343,0.027692627161741257,0.0360703244805336,0.007888665748760104,0.01657585296779871
179.0,0.006728340871632099,0.02768014371395111,0.034408483654260635,0.007439163187518716,0.01797603745944798
180.0,0.008608239702880383,0.027694176882505417,0.036302417516708374,0.007817599619738758,0.017965479777194558
181.0,0.008251974359154701,0.0277139600366354,0.0359659343957901,0.016690420592203735,0.016550927830394357
182.0,0.0074834879487752914,0.027711249887943268,0.03519473969936371,0.0062423330033198,0.016543785086832942
